iter	Passed	Remaining
273	3765	9977
274	3777	9959
275	3792	9948
276	3804	9931
277	3817	9914
278	3830	9899
279	3842	9879
280	3854	9862
281	3867	9846
282	3879	9829
283	3892	9813
284	3906	9799
285	3919	9785
286	3932	9768
287	3944	9751
288	3957	9737
289	3972	9724
290	3988	9717
291	4001	9702
292	4014	9687
293	4031	9680
294	4046	9669
295	4058	9652
296	4071	9637
297	4084	9622
298	4097	9605
299	4109	9588
300	4122	9573
301	4136	9560
302	4148	9543
303	4161	9527
304	4174	9512
305	4187	9496
306	4199	9479
307	4212	9464
308	4224	9447
309	4240	9439
310	4256	9429
311	4268	9413
312	4280	9395
313	4293	9379
314	4306	9364
315	4318	9347
316	4330	9329
317	4342	9313
318	4354	9296
319	4369	9285
320	4384	9274
321	4397	9259
322	4410	9243
323	4422	9227
324	4435	9211
325	4446	9193
326	4459	9177
327	4471	9161
328	4486	9150
329	4505	9148
330	4520	9137
331	4533	9122
332	4549	9112
333	4563	9099
334	4575	9083
335	4589	9068
336	4601	9052
337	4614	9036
338	4626	9021
339	4639	9006
340	4652	8991
341	4665	8976
342	4678	8960
343	4691	8945
344	4703	8929
345	4715	8913
346	4728	8898
347	4741	8882
348	4753	8866
349	4765	8850
350	4778	8834
351	4790	8818
352	4802	8802
353	4817	8790
354	4830	8777
355	4843	8761
356	4856	8747
357	4869	8732
358	4881	8716
359	4894	8700
360	4908	8687
361	4921	8673
362	4934	8658
363	4946	8643
364	4964	8636
365	4975	8619
366	4988	8603
367	4999	8585
368	5012	8570
369	5030	8564
370	5045	8553
371	5059	8541
372	5073	8528
373	5086	8514
374	5099	8499
375	5114	8488
376	5128	8474
377	5140	8458
378	5152	8443
379	5169	8433
380	5184	8422
381	5196	8406
382	5211	8395
383	5224	8381
384	5237	8366
385	5249	8350
386	5263	8337
387	5276	8322
388	5288	8307
389	5302	8292
390	5313	8275
391	5330	8268
392	5344	8254
393	5357	8239
394	5369	8224
395	5381	8207
396	5393	8192
397	5405	8176
398	5418	8160
399	5430	8145
400	5442	8129
401	5453	8112
402	5465	8097
403	5478	8081
404	5495	8073
405	5508	8058
406	5521	8044
407	5533	8029
408	5551	8021
409	5565	8009
410	5582	8000
411	5597	7988
412	5610	7974
413	5622	7958
414	5635	7944
415	5648	7929
416	5661	7915
417	5673	7899
418	5685	7884
419	5697	7868
420	5710	7853
421	5720	7835
422	5733	7821
423	5746	7806
424	5759	7792
425	5771	7776
426	5783	7761
427	5796	7746
428	5808	7731
429	5822	7718
430	5836	7705
431	5849	7690
432	5861	7675
433	5875	7662
434	5888	7647
435	5902	7635
436	5914	7620
437	5927	7605
438	5939	7590
439	5952	7575
440	5964	7560
441	5976	7545
442	5989	7530
443	6001	7515
444	6015	7502
445	6028	7488
446	6041	7474
447	6053	7458
448	6065	7443
449	6081	7432
450	6095	7420
451	6108	7405
452	6121	7391
453	6133	7376
454	6144	7359
455	6157	7345
456	6172	7334
457	6187	7321
458	6199	7307
459	6212	7292
460	6224	7277
461	6238	7265
462	6251	7250
463	6264	7236
464	6275	7220
465	6288	7205
466	6300	7191
467	6312	7176
468	6324	7160
469	6337	7146
470	6349	7131
471	6360	7115
472	6373	7101
473	6386	7086
474	6397	7070
475	6408	7054
476	6420	7039
477	6430	7022
478	6443	7008
479	6456	6994
480	6469	6980
481	6487	6972
482	6501	6958
483	6513	6944
484	6526	6930
485	6537	6914
486	6550	6899
487	6561	6883
488	6573	6869
489	6586	6855
490	6604	6846
491	6619	6835
492	6636	6825
493	6651	6813
494	6664	6799
495	6677	6785
496	6690	6771
497	6702	6756
498	6715	6742
499	6728	6728
500	6739	6712
501	6753	6699
502	6766	6685
503	6778	6671
504	6790	6656
505	6802	6641
506	6817	6628
507	6828	6613
508	6841	6599
509	6853	6585
510	6866	6571
511	6878	6556
512	6892	6543
513	6906	6529
514	6919	6516
515	6931	6501
516	6943	6486
517	6956	6472
518	6968	6458
519	6981	6444
520	6993	6429
521	7005	6415
522	7018	6400
523	7031	6387
524	7044	6373
525	7056	6359
526	7068	6344
527	7079	6328
528	7092	6314
529	7104	6300
530	7117	6286
531	7131	6273
532	7147	6262
533	7163	6251
534	7178	6239
535	7192	6226
536	7205	6212
537	7217	6198
538	7230	6184
539	7243	6170
540	7256	6156
541	7269	6142
542	7280	6127
543	7293	6113
544	7306	6100
545	7320	6086
546	7333	6073
547	7346	6059
548	7359	6045
549	7371	6031
550	7386	6019
551	7399	6005
552	7413	5992
553	7426	5978
554	7438	5964
555	7450	5950
556	7463	5936
557	7481	5926
558	7494	5912
559	7510	5900
560	7523	5887
561	7536	5873
562	7548	5859
563	7561	5845
564	7573	5830
565	7586	5817
566	7599	5803
567	7612	5789
568	7625	5776
569	7638	5762
570	7655	5751
571	7669	5738
572	7685	5727
573	7701	5715
574	7713	5701
575	7726	5687
576	7739	5673
577	7752	5660
578	7765	5646
579	7776	5631
580	7788	5616
581	7801	5603
582	7814	5589
583	7826	5575
584	7839	5561
585	7851	5547
586	7864	5533
587	7879	5520
588	7891	5506
589	7903	5492
590	7915	5477
591	7926	5462
592	7938	5448
593	7951	5434
594	7964	5421
595	7977	5407
596	7989	5393
597	8002	5379
598	8015	5365
599	8028	5352
600	8040	5338
601	8051	5323
602	8064	5309
603	8077	5295
604	8089	5281
605	8104	5269
606	8115	5254
607	8128	5240
608	8140	5226
609	8153	5212
610	8166	5199
611	8184	5188
612	8198	5175
613	8213	5163
614	8225	5149
615	8242	5138
616	8256	5125
617	8268	5111
618	8282	5097
619	8294	5083
620	8306	5069
621	8321	5057
622	8334	5043
623	8347	5029
624	8359	5015
625	8372	5001
626	8385	4988
627	8398	4974
628	8410	4960
629	8423	4947
630	8435	4933
631	8448	4919
632	8462	4906
633	8479	4895
634	8492	4881
635	8504	4867
636	8517	4853
637	8529	4839
638	8542	4826
639	8555	4812
640	8567	4798
641	8579	4783
642	8591	4770
643	8604	4756
644	8618	4743
645	8630	4729
646	8642	4715
647	8654	4701
648	8667	4687
649	8681	4674
650	8693	4660
651	8710	4649
652	8724	4636
653	8741	4624
654	8755	4611
655	8769	4598
656	8781	4584
657	8794	4570
658	8806	4556
659	8818	4542
660	8831	4529
661	8843	4515
662	8858	4502
663	8872	4489
664	8885	4476
665	8898	4462
666	8911	4449
667	8924	4435
668	8937	4421
669	8949	4408
670	8962	4394
671	8974	4380
672	8986	4366
673	9000	4353
674	9012	4339
675	9024	4325
676	9036	4311
677	9049	4297
678	9062	4284
679	9074	4270
680	9087	4256
681	9099	4242
682	9112	4229
683	9124	4215
684	9137	4201
685	9147	4187
686	9159	4173
687	9172	4159
688	9185	4146
689	9198	4132
690	9210	4118
691	9223	4105
692	9240	4093
693	9255	4080
694	9271	4068
695	9286	4056
696	9299	4042
697	9312	4029
698	9324	4015
699	9338	4002
700	9350	3988
701	9362	3974
702	9375	3960
703	9390	3948
704	9402	3934
705	9414	3920
706	9427	3907
707	9438	3892
708	9450	3878
709	9468	3867
710	9481	3853
711	9493	3840
712	9505	3826
713	9518	3812
714	9530	3798
715	9543	3785
716	9556	3771
717	9567	3757
718	9579	3744
719	9595	3731
720	9609	3718
721	9621	3704
722	9633	3691
723	9647	3677
724	9658	3663
725	9670	3649
726	9683	3636
727	9695	3622
728	9708	3608
729	9721	3595
730	9732	3581
731	9745	3568
732	9762	3555
733	9776	3543
734	9790	3529
735	9803	3516
736	9817	3503
737	9830	3489
738	9843	3476
739	9855	3462
740	9869	3449
741	9882	3436
742	9894	3422
743	9905	3408
744	9917	3394
745	9930	3381
746	9942	3367
747	9955	3353
748	9968	3340
749	9980	3326
750	9992	3312
751	10004	3299
752	10016	3285
753	10030	3272
754	10042	3258
755	10057	3245
756	10070	3232
757	10082	3218
758	10094	3205
759	10106	3191
760	10118	3177
761	10131	3164
762	10144	3151
763	10157	3137
764	10170	3124
765	10182	3110
766	10195	3097
767	10208	3083
768	10220	3070
769	10232	3056
770	10245	3043
771	10258	3029
772	10272	3016
773	10289	3004
774	10302	2990
775	10315	2977
776	10330	2964
777	10344	2951
778	10358	2938
779	10371	2925
780	10384	2911
781	10395	2898
782	10411	2885
783	10425	2872
784	10438	2859
785	10457	2847
786	10469	2833
787	10481	2820
788	10493	2806
789	10505	2792
790	10517	2779
791	10530	2765
792	10543	2752
793	10555	2738
794	10568	2725
795	10580	2711
796	10594	2698
797	10606	2684
798	10619	2671
799	10631	2657
800	10644	2644
801	10656	2631
802	10668	2617
803	10681	2603
804	10694	2590
805	10705	2576
806	10717	2563
807	10729	2549
808	10741	2536
809	10754	2522
810	10765	2508
811	10777	2495
812	10792	2482
813	10807	2469
814	10823	2456
815	10834	2443
816	10850	2430
817	10865	2417
818	10878	2404
819	10891	2390
820	10904	2377
821	10916	2363
822	10929	2350
823	10942	2337
824	10954	2323
825	10968	2310
826	10981	2297
827	10992	2283
828	11004	2269
829	11016	2256
830	11029	2243
831	11042	2229
832	11055	2216
833	11067	2202
834	11080	2189
835	11094	2176
836	11106	2162
837	11119	2149
838	11131	2136
839	11143	2122
840	11155	2109
841	11167	2095
842	11180	2082
843	11193	2068
844	11205	2055
845	11219	2042
846	11230	2028
847	11244	2015
848	11256	2002
849	11268	1988
850	11280	1975
851	11293	1961
852	11307	1948
853	11319	1935
854	11333	1921
855	11349	1909
856	11362	1895
857	11379	1883
858	11393	1870
859	11404	1856
860	11417	1843
861	11430	1829
862	11448	1817
863	11459	1803
864	11471	1790
865	11483	1776
866	11498	1763
867	11510	1750
868	11523	1737
869	11535	1723
870	11546	1710
871	11558	1696
872	11571	1683
873	11584	1670
874	11597	1656
875	11608	1643
876	11620	1629
877	11633	1616
878	11646	1603
879	11659	1589
880	11672	1576
881	11683	1563
882	11696	1549
883	11708	1536
884	11720	1523
885	11733	1509
886	11743	1496
887	11756	1482
888	11767	1469
889	11779	1455
890	11792	1442
891	11805	1429
892	11815	1415
893	11828	1402
894	11840	1389
895	11856	1376
896	11874	1363
897	11887	1350
898	11905	1337
899	11922	1324
900	11940	1312
901	11959	1299
902	11976	1286
903	11989	1273
904	12006	1260
905	12021	1247
906	12034	1233
907	12047	1220
908	12061	1207
909	12072	1194
910	12085	1180
911	12097	1167
912	12109	1153
913	12122	1140
914	12134	1127
915	12147	1113
916	12160	1100
917	12173	1087
918	12186	1074
919	12199	1060
920	12212	1047
921	12224	1034
922	12237	1020
923	12248	1007
924	12261	994
925	12273	980
926	12286	967
927	12299	954
928	12312	940
929	12324	927
930	12336	914
931	12349	901
932	12362	887
933	12376	874
934	12394	861
935	12407	848
936	12420	835
937	12439	822
938	12454	809
939	12467	795
940	12479	782
941	12494	769
942	12505	755
943	12517	742
944	12528	729
945	12542	715
946	12555	702
947	12568	689
948	12584	676
949	12596	662
950	12608	649
951	12621	636
952	12632	623
953	12645	609
954	12658	596
955	12670	583
956	12681	569
957	12694	556
958	12707	543
959	12719	529
960	12732	516
961	12743	503
962	12756	490
963	12769	476
964	12781	463
965	12794	450
966	12807	437
967	12820	423
968	12833	410
969	12846	397
970	12859	384
971	12872	370
972	12885	357
973	12899	344
974	12916	331
975	12930	317
976	12943	304
977	12960	291
978	12976	278
979	12992	265
980	13005	251
981	13019	238
982	13032	225
983	13045	212
984	13060	198
985	13073	185
986	13086	172
987	13097	159
988	13110	145
989	13123	132
990	13136	119
991	13148	106
992	13161	92
993	13173	79
994	13186	66
995	13198	53
996	13212	39
997	13224	26
998	13237	13
999	13249	0
